,TractCode,Less_HS_Proportion_2015,HS_Proportion_2015,Some_College_Proportion_2015,Bachelors_Proportion_2015,Less_HS_Proportion_2017,HS_Proportion_2017,Some_College_Proportion_2017,Bachelors_Proportion_2017,Less_HS_Proportion_2019,HS_Proportion_2019,Some_College_Proportion_2019,Bachelors_Proportion_2019
251,47145030700,21.35,38.41,30.73,9.51,16.5,43.4,30.65,9.46,13.51,48.39,26.9,11.2
252,47145030500,30.81,39.21,24.7,5.29,23.37,47.05,22.66,6.91,23.43,47.61,19.77,9.19
253,47145030202,9.86,32.34,32.85,24.94,9.75,30.49,33.34,26.43,8.1,26.88,41.95,23.06
254,47145030600,16.85,29.82,33.27,20.06,13.11,34.4,35.2,17.29,11.32,41.44,31.5,15.73
255,47145030201,8.54,39.73,33.92,17.8,7.34,40.13,30.8,21.73,6.62,36.78,33.89,22.72
256,47145030400,10.58,37.87,34.66,16.9,10.4,37.59,34.75,17.25,9.48,37.72,36.16,16.64
257,47159975400,11.02,52.81,23.34,12.83,10.34,50.51,25.16,14.0,8.32,47.64,26.44,17.59
258,47159975100,24.37,42.45,20.09,13.09,19.97,41.82,24.0,14.21,19.72,43.07,20.6,16.61
259,47159975200,20.96,48.0,25.57,5.47,16.51,49.84,26.27,7.38,14.34,48.52,22.81,14.34
260,47115050101,18.24,43.75,23.16,14.85,16.33,41.43,28.92,13.33,14.87,38.17,33.85,13.11
261,47159975000,20.16,43.47,24.77,11.6,19.73,43.19,26.22,10.86,15.55,44.18,29.88,10.39
262,47159975300,13.71,54.0,20.07,12.22,15.46,56.63,16.27,11.64,21.32,48.39,18.3,11.99
263,47073050400,22.16,45.31,23.84,8.69,21.28,40.81,25.87,12.04,16.35,40.66,31.27,11.73
264,47073050700,24.84,45.45,21.37,8.35,20.24,38.44,27.32,13.99,17.1,41.26,27.83,13.82
265,47093006104,11.17,35.3,31.41,22.13,10.0,27.87,30.7,31.43,8.15,26.79,33.83,31.23
266,47073050900,21.73,48.49,22.28,7.5,20.17,49.63,24.1,6.11,19.96,53.36,22.15,4.53
267,47073050100,22.21,43.31,23.49,11.0,21.67,43.12,23.73,11.48,18.54,42.4,27.54,11.51
268,47187050207,0.3,9.65,15.94,74.11,1.6,5.64,13.39,79.38,1.58,4.6,12.73,81.09
269,47187050102,1.86,16.22,27.22,54.71,2.22,14.25,24.94,58.6,4.29,13.0,21.19,61.52
270,47187050504,9.35,27.11,32.5,31.04,7.48,28.59,36.19,27.74,8.12,25.47,33.99,32.41
271,47187051001,3.25,8.77,21.12,66.86,1.93,8.54,15.83,73.69,1.73,8.31,17.91,72.04
272,47187051100,8.42,31.71,22.63,37.24,8.66,25.59,24.38,41.37,7.34,19.63,25.98,47.05
273,47037011400,14.35,30.89,20.05,34.71,12.43,28.78,24.65,34.14,14.38,21.97,31.28,32.38
274,47179060700,0.0,0.0,34.15,65.85,0.0,0.0,80.95,19.05,0.0,0.0,55.56,44.44
275,47179060800,10.04,22.18,24.01,43.78,10.08,20.93,26.52,42.47,6.97,15.25,25.91,51.87
276,47179061000,27.01,32.66,26.25,14.08,24.0,26.37,28.67,20.96,22.99,23.12,31.6,22.29
277,47115050202,20.97,34.85,28.43,15.74,16.08,38.66,30.67,14.59,18.88,33.2,32.58,15.34
278,47115050102,32.51,41.32,20.46,5.71,27.09,42.23,24.27,6.41,21.43,42.2,27.64,8.73
279,47115050302,18.85,31.76,25.96,23.44,16.23,29.98,30.88,22.91,12.13,28.51,36.34,23.02
280,47115050301,19.5,35.11,31.49,13.91,19.17,38.12,29.64,13.08,19.14,44.86,25.9,10.1
281,47115050201,18.52,35.29,34.66,11.52,15.05,37.23,35.87,11.85,20.78,40.8,27.72,10.7
282,47157010630,42.17,30.13,23.43,4.26,41.54,23.13,29.76,5.57,28.89,35.86,28.28,6.97
283,47137925100,22.66,38.36,27.59,11.39,26.1,40.91,26.0,6.99,25.62,38.25,26.72,9.41
284,47037010702,23.66,37.87,26.28,12.19,22.3,41.31,27.62,8.78,25.16,35.83,24.28,14.74
285,47037010801,11.15,33.02,38.67,17.16,18.2,31.53,37.46,12.82,17.47,29.86,37.11,15.56
286,47157020635,4.78,26.69,31.05,37.49,6.77,28.17,39.67,25.38,4.69,29.91,40.95,24.45
287,47157011200,30.25,36.58,26.36,6.81,37.0,28.82,27.17,7.01,45.37,25.39,22.16,7.08
288,47157011300,15.15,39.18,18.54,27.12,22.51,33.87,19.3,24.32,31.82,30.68,16.32,21.18
289,47157011400,29.34,37.32,22.93,10.41,25.85,42.78,19.46,11.91,29.61,40.52,17.13,12.75
290,47157011600,33.02,29.55,34.57,2.86,23.68,48.95,24.69,2.67,27.45,46.63,23.06,2.86
291,47157011500,22.97,48.01,22.46,6.56,18.87,56.93,18.02,6.18,26.84,45.91,23.64,3.61
292,47125100700,16.69,28.64,27.4,27.27,13.05,27.97,27.35,31.63,8.48,30.43,26.96,34.13
293,47125100800,19.21,29.75,32.44,18.61,18.54,28.83,37.67,14.97,16.59,35.31,30.86,17.24
294,47125101101,13.0,33.21,44.61,9.18,12.18,32.49,42.84,12.49,9.15,37.38,35.06,18.42
295,47125101002,6.73,31.43,46.02,15.82,8.13,22.62,44.32,24.93,7.01,21.07,44.47,27.45
296,47157011800,32.01,21.62,27.15,19.22,33.13,24.24,24.43,18.21,28.49,27.34,19.56,24.6
297,47157022700,21.56,36.64,29.55,12.26,13.89,47.27,30.67,8.17,14.75,45.35,34.17,5.73
298,47157007821,23.5,42.19,25.62,8.68,23.17,37.37,26.66,12.79,18.61,44.17,25.13,12.09
299,47157007822,21.67,45.65,21.3,11.39,18.84,51.46,19.79,9.9,12.93,58.05,20.69,8.33
300,47157007900,23.53,40.27,26.22,9.98,21.32,41.34,29.86,7.47,19.45,48.65,25.05,6.86
301,47157008000,15.44,33.56,30.27,20.73,14.84,30.26,36.87,18.04,12.91,23.0,51.73,12.37
302,47157008110,29.19,37.45,21.89,11.46,24.32,41.83,26.42,7.43,26.77,44.34,23.87,5.02
303,47157021341,2.24,11.18,22.8,63.78,4.6,4.68,20.36,70.36,3.65,7.41,18.77,70.17
304,47157021612,3.47,24.64,28.95,42.93,4.72,15.99,32.52,46.78,3.29,14.04,35.48,47.19
305,47157006600,6.12,30.84,23.03,40.01,7.06,26.62,27.98,38.34,7.51,27.8,22.07,42.62
306,47021070201,11.47,31.92,25.11,31.5,8.18,35.95,26.74,29.13,8.44,30.22,30.42,30.91
307,47021070401,17.06,41.76,23.56,17.63,10.08,46.55,27.84,15.53,7.07,41.58,30.61,20.74
308,47021070402,9.52,28.86,38.72,22.9,8.5,32.12,33.82,25.55,4.71,31.93,36.18,27.18
309,47157008120,29.47,33.48,26.88,10.17,28.35,31.73,26.82,13.1,29.07,28.15,29.1,13.67
310,47157008600,4.59,13.76,21.28,60.37,5.11,13.87,22.46,58.57,5.84,13.07,16.91,64.18
311,47157008700,23.05,30.1,23.83,23.02,24.12,29.46,21.91,24.51,14.81,38.78,23.54,22.88
312,47157021620,14.74,35.33,28.16,21.77,15.26,35.49,25.95,23.3,12.76,35.83,24.57,26.84
313,47157021721,16.41,32.36,37.79,13.43,14.15,40.04,31.86,13.95,10.35,36.52,35.07,18.07
314,47119010802,12.9,35.09,38.42,13.59,10.42,31.75,37.04,20.8,10.39,36.33,37.76,15.52
315,47119010201,7.69,34.99,33.34,23.97,6.53,31.76,33.8,27.91,6.07,33.56,32.34,28.03
316,47119011002,17.61,41.55,29.49,11.34,17.44,39.61,32.75,10.2,13.57,38.11,29.62,18.7
317,47119010302,6.57,36.77,32.18,24.48,8.34,38.83,27.76,25.07,3.39,39.06,24.76,32.79
318,47139950201,15.96,42.09,32.63,9.32,20.01,38.45,35.88,5.66,16.74,37.65,36.49,9.12
319,47155080101,24.28,41.72,26.84,7.15,17.94,47.65,22.56,11.85,15.03,47.21,25.72,12.04
320,47155080601,20.78,39.01,22.46,17.75,22.44,33.39,22.54,21.63,14.36,33.4,26.5,25.74
321,47043060502,17.94,39.5,20.76,21.8,19.17,36.75,19.5,24.58,16.74,37.23,19.8,26.24
322,47043060601,20.67,45.66,24.05,9.63,20.18,45.42,23.32,11.08,20.2,37.56,29.75,12.5
323,47157008800,43.48,33.58,18.97,3.97,42.28,31.49,18.11,8.12,31.48,38.0,21.02,9.49
324,47157008900,36.78,30.05,29.34,3.83,31.54,39.9,23.46,5.1,24.8,45.49,22.3,7.42
325,47157009100,41.14,38.87,16.01,3.98,43.34,42.68,11.12,2.85,36.12,45.87,13.16,4.85
326,47157021731,27.5,31.73,26.36,14.41,28.25,37.4,24.24,10.11,25.0,40.42,28.18,6.41
327,47157021741,9.88,41.53,35.06,13.53,12.05,39.46,34.58,13.91,11.33,40.39,34.97,13.31
328,47157021732,13.49,38.01,33.18,15.33,14.56,31.47,41.4,12.57,13.04,37.74,36.79,12.43
329,47125100601,10.47,28.18,28.79,32.56,5.29,27.93,30.9,35.89,3.82,25.82,32.12,38.24
330,47125101902,2.91,25.65,32.54,38.9,3.84,24.42,33.78,37.97,3.8,25.37,30.04,40.79
331,47125102006,8.23,20.23,42.54,29.0,6.56,20.45,42.0,30.99,3.2,21.65,38.5,36.65
332,47125101307,3.52,36.17,49.01,11.3,7.15,27.95,45.56,19.34,7.08,28.32,45.07,19.53
333,47155080102,13.49,38.55,35.34,12.62,13.61,39.61,34.4,12.38,9.66,36.72,35.38,18.24
334,47155080602,15.28,41.44,26.18,17.09,15.29,35.42,32.82,16.46,11.73,34.89,36.97,16.41
335,47125101202,7.61,34.61,41.33,16.46,6.2,36.3,41.8,15.7,5.16,32.41,41.86,20.57
336,47125101303,8.25,24.41,43.19,24.16,7.96,18.9,47.15,25.99,5.82,23.23,42.8,28.15
337,47125102005,3.19,26.63,29.96,40.22,4.72,28.47,29.04,37.76,6.28,29.51,37.02,27.19
338,47125102003,3.64,26.48,41.46,28.41,5.58,34.8,33.48,26.14,5.5,31.47,34.38,28.65
339,47157006700,23.18,40.82,28.73,7.26,23.09,45.24,21.66,10.01,22.45,38.33,23.68,15.54
340,47157009300,7.72,23.38,29.86,39.04,7.14,16.99,29.84,46.03,5.26,16.77,34.33,43.63
341,47157009400,2.27,20.68,30.0,47.05,1.43,19.73,30.29,48.55,3.33,21.26,28.11,47.3
342,47071920400,23.96,46.73,21.75,7.55,26.63,41.03,23.02,9.31,23.89,39.74,28.56,7.8
343,47071920600,13.34,47.86,21.88,16.92,19.73,42.19,23.03,15.05,19.19,37.48,26.33,17.0
344,47071920300,12.15,36.31,23.11,28.42,9.95,40.33,22.12,27.6,9.69,38.14,26.52,25.66
345,47071920500,23.12,46.43,20.14,10.31,17.01,46.77,26.41,9.81,20.23,45.33,21.97,12.47
346,47071920100,19.72,49.5,21.15,9.62,18.79,47.67,24.92,8.62,20.65,46.3,20.36,12.68
347,47071920200,30.48,35.93,26.88,6.71,24.65,38.95,26.36,10.04,16.36,44.45,23.05,16.14
348,47157009500,1.95,17.94,26.43,53.67,0.41,18.28,28.69,52.63,2.07,18.08,26.44,53.41
349,47157009600,1.22,11.79,19.57,67.42,2.7,14.34,15.66,67.3,4.12,13.98,14.42,67.48
350,47063101200,12.27,45.46,21.74,20.53,14.03,35.87,27.6,22.5,12.93,35.78,27.36,23.92
351,47063100700,17.82,50.54,21.99,9.65,12.15,50.63,26.43,10.79,13.13,39.21,28.54,19.11
352,47063100300,32.74,41.94,17.43,7.88,32.32,42.23,18.26,7.19,41.91,38.29,14.98,4.83
353,47063100800,28.02,35.74,28.29,7.95,24.17,41.94,26.07,7.83,27.63,39.21,27.45,5.71
354,47063100600,13.65,44.1,26.76,15.49,10.66,46.69,23.1,19.56,12.87,42.45,26.05,18.63
355,47063100500,13.09,34.88,29.74,22.29,12.48,35.19,27.96,24.37,12.32,42.42,26.47,18.79
356,47063101100,11.29,45.46,21.02,22.23,14.45,38.71,25.14,21.7,18.08,36.92,26.56,18.45
357,47063101000,17.54,47.53,21.61,13.33,20.44,39.92,23.59,16.05,20.59,38.06,22.63,18.72
358,47063100400,24.42,36.39,21.79,17.41,24.23,35.08,22.92,17.77,19.36,36.23,24.8,19.61
359,47063100100,26.69,32.14,31.89,9.29,24.13,38.12,29.34,8.4,25.43,42.13,27.3,5.14
360,47063100900,19.48,35.42,19.55,25.55,17.43,34.48,22.34,25.75,13.06,33.54,29.5,23.9
361,47063100200,22.48,49.97,17.21,10.34,17.89,51.64,20.8,9.67,22.05,40.29,24.0,13.66
362,47157021752,8.48,24.9,42.37,24.25,7.6,24.95,39.34,28.11,1.77,27.3,36.68,34.25
363,47157021751,6.27,21.37,38.52,33.84,7.23,22.82,42.12,27.83,5.89,20.46,39.22,34.42
364,47125100400,18.98,37.3,30.01,13.71,20.84,38.04,32.17,8.95,14.41,35.1,32.65,17.83
365,47065010800,12.02,36.16,27.37,24.45,14.52,30.27,29.46,25.75,13.17,30.31,29.64,26.88
366,47065011447,3.67,23.7,41.49,31.15,2.68,26.12,36.09,35.1,5.5,27.87,34.06,32.57
367,47065980200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,47065980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,47149040806,11.15,34.09,31.4,23.36,14.41,29.87,28.04,27.67,14.56,28.15,30.34,26.95
370,47149041102,12.7,39.77,22.13,25.4,12.51,44.66,20.88,21.96,9.64,40.88,30.73,18.76
371,47149041202,3.86,33.14,30.26,32.74,8.49,31.91,28.21,31.38,6.43,35.25,29.34,28.97
372,47149041401,9.25,20.64,29.82,40.29,6.76,17.25,29.67,46.32,3.56,17.66,29.42,49.36
373,47149040305,19.8,43.1,24.42,12.67,17.03,34.71,34.53,13.73,15.01,34.14,33.73,17.13
374,47073050302,20.47,47.82,22.76,8.95,15.49,50.06,25.25,9.21,17.07,48.8,23.94,10.19
375,47149040105,12.77,44.91,31.09,11.23,16.14,37.86,32.21,13.79,12.51,42.35,34.3,10.84
376,47149040501,9.78,29.8,29.43,30.99,8.15,28.59,29.3,33.96,9.55,28.83,27.5,34.12
377,47149040808,6.39,21.95,34.35,37.32,3.82,22.84,29.94,43.4,3.26,19.37,29.24,48.13
378,47149040303,12.24,32.74,43.58,11.43,11.95,32.4,39.94,15.71,7.58,33.31,41.5,17.6
379,47149040502,8.7,35.71,33.05,22.54,10.14,35.45,32.24,22.17,9.98,31.4,31.61,27.01
380,47149041201,6.82,23.69,27.38,42.11,5.37,21.53,28.01,45.09,5.41,21.08,33.24,40.27
381,47149040809,5.7,38.42,30.04,25.85,4.18,31.92,32.59,31.31,6.59,25.99,32.78,34.65
382,47149041403,4.09,16.16,36.99,42.75,7.62,14.1,37.73,40.55,6.41,19.01,34.0,40.58
383,47149040304,16.14,36.5,30.11,17.26,10.84,38.32,30.61,20.23,11.46,34.74,36.82,16.99
384,47157009700,22.25,40.11,24.53,13.11,16.91,41.84,23.17,18.08,14.63,40.36,30.9,14.1
385,47157009800,22.73,30.05,30.55,16.67,28.64,29.51,26.52,15.34,28.21,31.31,28.69,11.79
386,47157010000,25.29,39.52,26.4,8.79,22.54,43.4,25.92,8.14,24.36,39.65,28.11,7.88
387,47149040904,3.95,36.18,25.23,34.64,4.01,29.61,29.77,36.61,6.24,28.42,32.63,32.72
388,47149041402,6.91,27.96,39.02,26.11,7.08,27.93,36.12,28.86,9.28,23.59,40.09,27.04
389,47157010110,27.0,43.04,24.01,5.95,29.73,38.97,23.48,7.83,25.09,50.57,18.57,5.78
390,47157021420,2.25,14.12,20.96,62.67,0.87,16.13,29.29,53.71,0.61,13.57,23.82,62.0
391,47157021430,3.25,9.56,23.93,63.26,3.72,9.72,29.72,56.84,3.77,11.08,24.67,60.48
392,47157021754,10.35,35.68,31.9,22.07,16.01,35.05,24.38,24.56,16.25,33.31,27.65,22.8
393,47157021900,16.96,39.67,28.8,14.58,15.95,37.3,32.73,14.02,16.39,36.75,31.73,15.12
394,47157021753,10.17,26.06,36.36,27.42,4.8,31.17,39.46,24.58,4.31,40.58,32.18,22.93
395,47157006800,23.55,43.03,21.91,11.5,19.02,44.31,26.12,10.54,18.99,47.8,21.48,11.74
396,47157006900,20.09,36.16,33.5,10.25,14.24,38.5,36.06,11.21,9.53,35.65,42.88,11.94
397,47157007000,18.96,32.18,34.96,13.9,24.33,32.03,32.98,10.66,24.04,34.66,30.5,10.79
398,47157010210,25.73,39.75,22.52,12.01,21.89,36.97,29.91,11.23,19.35,39.34,31.53,9.78
399,47157010610,20.52,46.69,29.0,3.8,30.39,37.8,26.85,4.96,29.39,37.22,26.45,6.94
400,47157010620,23.11,39.73,29.92,7.25,24.53,41.21,23.3,10.96,24.66,43.55,25.55,6.24
401,47093006003,3.86,25.9,29.48,40.76,3.15,28.05,31.68,37.11,2.85,26.32,35.54,35.29
402,47097050506,28.07,40.8,19.34,11.79,24.97,41.7,21.16,12.17,19.29,45.64,22.85,12.22
403,47157007100,6.49,21.36,15.66,56.49,0.0,18.54,20.6,60.86,0.0,21.97,19.53,58.5
404,47157007200,0.52,7.49,11.09,80.91,0.0,6.18,12.27,81.55,0.0,2.89,18.08,79.03
405,47157010710,15.57,32.92,35.52,15.99,14.37,35.0,34.9,15.73,13.79,44.66,29.07,12.48
406,47157010720,22.38,34.4,26.26,16.96,19.13,33.95,29.73,17.2,14.63,28.2,40.36,16.82
407,47157010810,15.29,37.59,39.44,7.69,20.18,35.64,32.87,11.31,18.66,34.86,31.15,15.33
408,47157010820,10.55,29.69,36.9,22.86,13.28,23.57,41.02,22.13,10.66,23.71,38.93,26.7
409,47037013202,18.43,31.59,31.75,18.23,18.52,32.2,30.64,18.64,15.41,25.75,20.27,38.58
410,47037013201,20.62,34.17,18.41,26.8,16.91,36.38,20.64,26.08,11.72,38.7,30.29,19.29
411,47037018409,3.02,16.23,32.67,48.09,6.84,15.09,31.37,46.7,5.0,17.43,25.02,52.55
412,47037018410,7.47,21.37,31.1,40.06,4.87,20.34,29.7,45.09,5.2,22.28,25.39,47.13
413,47037015803,31.99,44.47,16.68,6.86,35.53,33.99,20.27,10.21,33.14,34.97,20.15,11.73
414,47157011010,35.44,26.98,24.85,12.72,23.35,34.35,26.59,15.71,20.22,41.59,21.94,16.26
415,47037015804,23.53,27.31,22.4,26.76,15.81,24.77,27.77,31.65,18.86,29.95,23.15,28.04
416,47037015629,11.5,21.65,26.32,40.53,8.24,23.43,21.73,46.6,5.19,26.44,25.19,43.18
417,47125101500,6.6,40.06,34.79,18.55,8.72,37.63,35.15,18.49,8.6,30.02,41.36,20.02
418,47125101103,16.03,35.17,37.57,11.23,8.47,41.44,36.35,13.74,10.3,34.88,36.39,18.43
419,47125100900,11.44,57.19,25.04,6.33,11.67,44.22,40.07,4.04,16.04,44.08,36.45,3.43
420,47125101102,6.33,35.9,44.79,12.98,9.03,33.11,43.1,14.76,9.17,33.15,39.22,18.46
421,47125101802,5.92,36.5,25.71,31.87,5.02,31.93,27.11,35.94,2.7,33.23,24.85,39.22
422,47125101600,11.75,43.62,31.13,13.5,9.55,41.77,31.08,17.61,8.79,42.33,27.51,21.37
423,47125101700,17.43,40.69,23.78,18.1,16.68,37.87,23.91,21.54,12.01,34.02,28.01,25.96
424,47125101400,2.34,21.25,52.35,24.06,2.68,19.5,53.51,24.31,2.47,17.69,51.12,28.72
425,47125100100,19.74,42.97,27.23,10.06,15.41,43.13,28.89,12.56,13.13,48.69,26.73,11.46
426,47125100500,6.49,35.43,33.75,24.33,10.56,31.12,37.1,21.22,6.3,29.28,32.29,32.13
427,47157011020,17.32,31.59,39.49,11.59,22.36,24.22,42.18,11.24,21.51,37.18,26.97,14.34
428,47157020400,3.85,16.59,39.85,39.7,7.07,20.9,41.96,30.06,3.17,17.7,51.42,27.71
429,47037015626,6.65,25.1,37.62,30.63,8.79,30.65,34.49,26.07,10.99,36.8,31.27,20.93
430,47037015628,13.06,25.95,34.52,26.48,17.69,23.81,32.93,25.57,14.89,26.37,30.24,28.49
431,47165021106,10.64,32.13,35.87,21.35,11.87,30.49,35.16,22.49,12.14,31.3,30.92,25.64
432,47093005401,20.23,37.28,27.39,15.1,10.91,43.59,29.88,15.62,9.49,39.66,35.89,14.97
433,47093005604,9.89,21.27,33.37,35.47,7.8,25.94,30.14,36.12,4.47,28.16,27.72,39.66
434,47093004403,9.99,26.7,24.0,39.31,7.4,27.16,22.52,42.92,5.35,18.22,28.02,48.41
435,47093005710,4.86,12.73,20.6,61.8,3.64,11.92,18.82,65.62,0.9,8.52,20.65,69.94
436,47093006208,19.49,37.86,28.45,14.19,14.04,41.51,31.69,12.76,19.47,37.24,27.86,15.43
437,47093005812,2.27,12.24,21.55,63.94,2.39,8.04,20.63,68.94,2.64,8.38,23.34,65.64
438,47093004611,5.05,19.74,22.0,53.2,2.78,18.74,27.35,51.13,4.23,19.72,30.53,45.52
439,47093005904,10.29,22.79,34.39,32.52,8.94,20.96,34.02,36.07,9.32,17.7,33.69,39.29
440,47093005808,4.23,16.91,28.04,50.82,2.02,15.42,34.29,48.27,0.0,16.57,37.97,45.46
441,47093006205,6.06,26.7,29.92,37.33,7.52,28.32,27.88,36.28,10.14,26.22,26.77,36.87
442,47093005906,2.91,11.98,28.5,56.6,1.99,18.99,24.66,54.36,4.1,19.42,25.42,51.06
443,47093005712,4.83,8.7,26.36,60.11,1.85,10.04,20.59,67.52,0.85,9.65,24.66,64.85
444,47093006001,5.16,18.7,32.7,43.43,6.37,23.87,31.11,38.64,4.59,27.65,28.29,39.47
445,47093006900,14.6,22.73,20.21,42.46,9.99,16.06,35.02,38.93,5.48,20.58,25.58,48.36
446,47093005811,2.46,8.18,22.61,66.76,2.18,9.35,21.42,67.05,2.87,6.34,22.98,67.81
447,47093006206,5.81,25.76,37.22,31.21,5.16,26.54,36.18,32.13,5.46,26.32,34.97,33.26
448,47093005706,0.84,18.28,21.33,59.56,1.07,15.56,16.79,66.58,1.26,11.71,20.5,66.53
449,47011011500,16.62,33.07,27.63,22.68,19.6,30.19,26.19,24.03,16.07,29.62,28.5,25.81
450,47093007000,11.92,31.5,46.5,10.09,15.74,30.12,40.73,13.4,11.47,35.48,39.15,13.9
451,47157020511,15.35,22.83,34.73,27.09,14.3,28.38,32.76,24.57,11.82,38.02,28.17,22.0
452,47157020541,13.8,37.93,30.4,17.87,17.21,33.28,30.09,19.41,11.18,41.26,28.93,18.64
453,47157020542,12.68,28.85,43.64,14.83,13.25,26.44,49.06,11.25,12.17,33.43,38.81,15.6
454,47153060200,11.58,43.48,30.43,14.52,10.76,36.3,34.92,18.02,13.27,33.06,33.59,20.09
455,47011010200,20.37,20.87,25.42,33.33,15.23,21.26,25.6,37.91,12.8,23.31,30.04,33.85
456,47011010600,17.9,31.35,28.77,21.97,14.33,32.98,27.13,25.56,15.56,29.15,27.05,28.23
457,47011011201,7.12,31.73,41.72,19.43,8.28,30.61,38.32,22.79,10.24,29.05,33.9,26.81
458,47011011202,9.09,24.51,28.74,37.66,9.44,23.36,35.11,32.09,10.27,23.83,36.87,29.03
459,47011010300,28.33,25.35,35.81,10.51,28.53,28.04,33.28,10.15,26.25,31.62,29.56,12.58
460,47011010100,13.09,28.56,37.56,20.79,12.43,34.49,32.77,20.31,13.17,31.69,29.96,25.19
461,47011011300,13.12,36.18,33.33,17.37,10.82,37.21,29.99,21.98,10.76,35.23,32.4,21.61
462,47011011000,24.03,37.62,28.28,10.08,12.84,45.59,25.95,15.61,15.78,45.24,26.57,12.42
463,47011011100,17.5,38.44,28.62,15.44,16.75,32.25,30.79,20.22,13.11,31.57,32.62,22.7
464,47011010500,18.04,19.34,32.47,30.16,15.01,24.75,33.64,26.6,17.56,20.25,30.45,31.73
465,47011010900,24.51,37.99,25.22,12.28,20.43,40.71,25.63,13.23,18.83,43.99,28.32,8.86
466,47011010700,32.75,38.91,21.17,7.17,27.63,42.26,23.31,6.79,26.92,39.25,26.7,7.13
467,47167040100,16.69,42.02,31.8,9.48,17.69,43.21,27.93,11.17,14.13,45.49,29.14,11.24
468,47167040400,18.43,37.01,25.58,18.98,17.68,44.45,24.86,13.01,18.44,43.1,25.98,12.48
469,47167041000,22.81,45.93,21.03,10.23,17.65,50.79,21.29,10.26,18.42,40.98,27.49,13.11
470,47167040900,14.61,43.67,26.33,15.39,15.63,44.99,26.44,12.94,9.62,52.62,25.85,11.92
471,47167040500,12.38,42.61,28.45,16.56,10.44,38.87,33.57,17.12,10.29,32.35,40.34,17.02
472,47167040200,30.07,39.64,21.24,9.05,25.68,45.02,17.58,11.72,22.08,43.72,24.08,10.12
473,47165020204,11.76,38.4,33.43,16.41,17.02,41.28,27.12,14.59,16.62,41.93,30.15,11.3
474,47157006500,21.1,31.35,31.53,16.03,19.01,31.89,29.52,19.57,19.96,35.46,27.15,17.43
475,47157980200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,47169090100,19.77,47.91,20.29,12.03,17.72,40.78,24.34,17.17,15.08,40.4,29.94,14.58
477,47169090200,24.27,32.93,24.0,18.79,24.93,38.35,25.32,11.4,16.84,33.08,38.33,11.75
478,47165020503,14.48,31.46,32.64,21.41,11.92,31.61,33.25,23.22,12.52,29.94,33.43,24.11
479,47165020101,17.03,48.24,23.51,11.22,19.59,45.2,23.41,11.8,19.38,49.0,23.04,8.58
480,47165020602,11.19,46.63,32.77,9.41,12.17,41.35,36.02,10.46,17.64,34.16,34.16,14.05
481,47165020203,16.38,45.29,26.62,11.7,15.0,41.43,33.57,10.0,11.68,40.41,31.5,16.4
482,47165020207,20.2,33.5,29.58,16.71,19.09,38.49,25.77,16.65,18.09,39.23,30.83,11.86
483,47165020206,16.72,35.36,30.47,17.46,19.51,35.54,26.83,18.12,18.49,39.09,22.7,19.71
484,47165020404,9.26,46.17,27.45,17.11,9.12,46.57,29.4,14.91,12.51,34.36,34.36,18.76
485,47165021005,6.77,31.6,32.46,29.17,5.74,30.65,29.43,34.18,4.34,29.86,30.54,35.26
486,47165021004,13.06,37.2,36.96,12.78,14.3,31.36,35.28,19.06,16.82,27.36,37.12,18.7
487,47165020903,6.63,33.91,33.83,25.63,6.2,34.91,30.79,28.09,5.07,36.14,28.82,29.96
488,47165021107,8.59,31.52,37.23,22.65,6.52,31.05,39.9,22.53,6.11,30.71,34.76,28.42
489,47165021008,5.7,14.83,28.63,50.84,3.58,18.5,27.61,50.31,2.51,14.81,27.29,55.38
490,47165020405,12.22,42.05,26.39,19.34,10.94,45.24,24.49,19.34,6.28,39.68,34.76,19.28
491,47065011203,5.76,23.3,29.89,41.05,6.89,19.7,27.05,46.36,8.29,16.61,25.19,49.9
492,47165020502,6.07,18.28,38.36,37.29,6.74,20.02,33.46,39.78,4.99,20.93,34.26,39.82
493,47165020603,9.19,34.56,42.69,13.56,15.09,38.1,32.14,14.67,14.42,32.78,35.28,17.52
494,47101970200,18.07,46.75,22.77,12.41,19.13,43.08,25.87,11.92,17.75,39.19,33.44,9.62
495,47101970100,17.15,37.75,33.4,11.69,13.27,42.52,32.08,12.13,12.31,47.78,28.24,11.67
496,47127930200,13.13,35.94,30.09,20.84,12.96,42.44,25.27,19.33,14.22,45.16,22.09,18.53
497,47065011444,14.01,43.7,31.69,10.6,13.4,34.95,35.73,15.92,9.53,31.61,38.17,20.69
498,47065000600,3.54,9.49,26.22,60.75,4.62,8.99,22.19,64.2,6.3,9.05,19.4,65.25
499,47065010304,9.42,27.46,36.35,26.77,3.63,31.46,31.46,33.44,3.15,30.69,31.64,34.52
500,47065010201,5.04,34.91,33.26,26.8,6.06,30.7,32.02,31.22,7.78,29.34,33.6,29.27
501,47065010434,17.77,30.46,25.91,25.85,17.3,24.98,33.13,24.59,13.27,27.57,28.12,31.04
