,TractCode,MaxAdDown_2015,MaxAdDown_2017,MaxAdDown_2019
784,47075930302,143.82716049382717,193.9512195121951,950.3703703703703
785,47039955001,13.574850299401197,17.43820224719101,79.04787234042553
786,47039955101,71.25,85.0,699.5987654320987
787,47001980100,60.9375,331.25600000000003,16.83582089552239
788,47117955400,98.42657342657343,411.74825174825173,941.6901408450705
789,47001020202,98.0936347826087,737.1715505617977,437.31612903225806
790,47001020201,110.64285714285714,837.0526315789474,379.32142857142856
791,47065011100,973.2442748091603,977.820895522388,984.3863636363636
792,47007953100,13.20388349514563,397.66990291262135,549.8333333333334
793,47007953000,18.133723076923076,304.4555984555985,407.5945945945946
794,47007953200,10.0,111.0204081632653,137.9591836734694
795,47009010600,100.78740157480316,147.30708661417322,972.496062992126
796,47009010700,100.48076923076923,136.79807692307693,989.0384615384615
797,47009010200,99.31272727272727,135.86080586080587,946.7054545454546
798,47009010100,100.0,124.65608465608466,951.4285714285714
799,47009011102,100.34965034965035,132.12587412587413,960.3776223776224
800,47009010500,100.0,126.8267716535433,950.7637795275591
801,47009011200,100.37057220708446,188.9836956521739,946.3550135501355
802,47009010400,109.575,293.82730923694777,759.8372093023256
803,47009011101,100.18947368421053,157.17021276595744,956.6526315789474
804,47009010900,100.75187969924812,136.05839416058393,922.4817518248175
805,47009010800,100.0,120.0,973.2727272727273
806,47065011600,966.4251636363635,990.5615272727273,990.2364036697247
807,47065011402,990.2298850574713,989.5955056179776,989.5955056179776
808,47065011413,954.6666666666666,961.1025641025641,949.9625
809,47065011314,975.7142857142857,971.7142857142857,1000.0
810,47093006403,141.8181818181818,958.2424242424242,907.6857142857143
811,47093004609,123.35185185185185,973.0,800.1076923076923
812,47093005807,337.775,743.6052631578947,811.304347826087
813,47093005809,814.7058823529412,767.0588235294117,985.0
814,47093004614,146.2962962962963,964.7142857142857,931.0689655172414
815,47093005709,150.0,279.40909090909093,988.5
816,47093005711,141.13953488372093,947.3333333333334,857.36
817,47167040602,80.47704761904762,85.2009,656.6594999999999
818,47093006700,119.34322033898304,727.6525423728814,615.3802816901408
819,47039955102,8.906103286384976,16.11382113821138,47.47083333333333
820,47039955002,80.88520408163265,101.89974293059126,758.9974489795918
821,47053967400,140.0660771513353,47.42857142857143,323.1898395721925
822,47053980100,94.69643243243243,58.13427561837456,889.7837837837837
823,47167040302,105.7936507936508,80.44571428571429,162.16806722689077
824,47167040601,92.14709278350516,120.19922891566266,822.511908045977
825,47167040700,139.1095890410959,139.13422818791946,903.5906040268457
826,47167040800,75.25,105.90384615384616,314.75471698113205
827,47179061602,127.14013793103447,141.12663755458516,190.48491379310346
828,47179061901,116.87992831541219,130.0018315018315,187.47864768683274
829,47179061402,124.27173913043478,154.54360465116278,255.96285714285713
830,47179060502,131.51171875,146.01626016260164,215.03225806451613
831,47179061601,106.75,124.0,164.45652173913044
832,47179061702,111.54239534883722,141.30714285714285,332.01408450704224
833,47179060501,115.77898550724638,144.32432432432432,297.91964285714283
834,47179061701,125.41441441441441,140.10550458715596,183.27981651376146
835,47179061401,132.51270921985815,164.18965517241378,266.4113475177305
836,47179061902,95.58163265306122,116.00568181818181,161.85955056179776
837,47179062000,105.52592592592593,354.6511627906977,1000.0
838,47183968101,96.27672955974843,282.962962962963,932.3544303797469
839,47157000700,138.01182352941177,184.06060606060606,979.7538461538461
840,47157000800,131.70933333333335,138.11320754716982,948.52
841,47157000900,128.98991304347825,110.12658227848101,935.7142857142857
842,47107970102,48.59734104046243,70.80627083333333,78.02317880794702
843,47107970101,40.413562913907285,51.12434862385321,56.288
844,47107970401,129.79591836734693,298.2676767676768,442.42148760330576
845,47107970402,135.84742857142857,181.24667586206897,457.89502762430936
